conflict_id,cumulative_intensity,ep_end,ep_end_date,ep_end_prec,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,incompatibility,intensity_level,location,region,side_a,side_a_2nd,side_a_id,side_b,side_b_2nd,side_b_id,start_date,start_date2,start_prec,start_prec2,territory_name,type_of_conflict,version,year
388,1,0,,,373,,,371,373,1,2,Azerbaijan,1,Government of Azerbaijan,,64,Republic of Artsakh,Government of Armenia,338,1991-12-29,1991-12-30,1,1,Artsakh (Nagorno-Karabakh),4,19.1,1993
388,1,1,1994-07-15,,373,,,,373,1,2,Azerbaijan,1,Government of Azerbaijan,,64,Republic of Artsakh,,338,1991-12-29,1991-12-30,1,1,Artsakh (Nagorno-Karabakh),3,19.1,1994
388,1,0,,,373,,,371,373,1,1,Azerbaijan,1,Government of Azerbaijan,,64,Republic of Artsakh,Government of Armenia,338,1991-12-29,1997-04-20,1,2,Artsakh (Nagorno-Karabakh),4,19.1,1997
388,1,1,1998-12-31,,373,,,371,373,1,1,Azerbaijan,1,Government of Azerbaijan,,64,Republic of Artsakh,Government of Armenia,338,1991-12-29,1997-04-20,1,2,Artsakh (Nagorno-Karabakh),4,19.1,1998
388,1,1,2005-12-05,,373,,,371,373,1,1,Azerbaijan,1,Government of Azerbaijan,,64,Republic of Artsakh,Government of Armenia,338,1991-12-29,2005-12-05,1,1,Artsakh (Nagorno-Karabakh),4,19.1,2005
388,1,1,2008-12-31,,373,,,371,373,1,1,Azerbaijan,1,Government of Azerbaijan,,64,Republic of Artsakh,Government of Armenia,338,1991-12-29,2008-12-31,1,5,Artsakh (Nagorno-Karabakh),4,19.1,2008
388,1,1,2012-09-25,,373,,,371,373,1,1,Azerbaijan,1,Government of Azerbaijan,,64,Republic of Artsakh,Government of Armenia,338,1991-12-29,2012-09-25,1,1,Artsakh (Nagorno-Karabakh),4,19.1,2012
388,1,0,,,373,,,371,373,1,1,Azerbaijan,1,Government of Azerbaijan,,64,Republic of Artsakh,Government of Armenia,338,1991-12-29,2014-08-01,1,2,Artsakh (Nagorno-Karabakh),4,19.1,2014
388,1,0,,,373,,,371,373,1,1,Azerbaijan,1,Government of Azerbaijan,,64,Republic of Artsakh,Government of Armenia,338,1991-12-29,2014-08-01,1,2,Artsakh (Nagorno-Karabakh),4,19.1,2015
388,1,0,,,373,,,371,373,1,1,Azerbaijan,1,Government of Azerbaijan,,64,Republic of Artsakh,Government of Armenia,338,1991-12-29,2014-08-01,1,2,Artsakh (Nagorno-Karabakh),4,19.1,2016
388,1,1,2017-12-14,,373,,,371,373,1,1,Azerbaijan,1,Government of Azerbaijan,,64,Republic of Artsakh,Government of Armenia,338,1991-12-29,2014-08-01,1,2,Artsakh (Nagorno-Karabakh),4,19.1,2017
389,1,0,,,346,,,345,346,1,2,Bosnia-Herzegovina,1,Government of Bosnia-Herzegovina,,50,"Serbian irregulars, Serbian Republic of Bosnia-Herzegovina",Government of Serbia (Yugoslavia),"371, 339",1992-04-27,1992-04-30,1,2,Serb,4,19.1,1992
390,0,1,1993-12-13,,344,,,345,344,1,1,Croatia,1,Government of Croatia,,48,Serbian Republic of Krajina,Government of Serbia (Yugoslavia),340,1992-04-29,1992-05-17,1,1,Serb,4,19.1,1993
390,1,1,1995-09-06,,344,,,,344,1,1,Croatia,1,Government of Croatia,,48,Serbian Republic of Krajina,,340,1992-04-29,1995-05-01,1,1,Serb,3,19.1,1995
391,0,0,,,651,,,,651,2,1,Egypt,2,Government of Egypt,,117,al-Gama'a al-Islamiyya,,341,1981-10-08,1993-03-10,1,1,,3,19.1,1993
391,0,0,,,651,,,,651,2,1,Egypt,2,Government of Egypt,,117,al-Gama'a al-Islamiyya,,341,1981-10-08,1993-03-10,1,1,,3,19.1,1994
389,1,0,,,346,,,345,346,1,2,Bosnia-Herzegovina,1,Government of Bosnia-Herzegovina,,50,"Serbian irregulars, Serbian Republic of Bosnia-Herzegovina",Government of Serbia (Yugoslavia),"371, 339",1992-04-27,1992-04-30,1,2,Serb,4,19.1,1993
389,1,0,,,346,,,,346,1,2,Bosnia-Herzegovina,1,Government of Bosnia-Herzegovina,,50,"Serbian irregulars, Serbian Republic of Bosnia-Herzegovina",,"371, 339",1992-04-27,1992-04-30,1,2,Serb,3,19.1,1994
389,1,1,1995-12-31,,346,,,,346,1,2,Bosnia-Herzegovina,1,Government of Bosnia-Herzegovina,,50,"Serbian irregulars, Serbian Republic of Bosnia-Herzegovina",,"371, 339",1992-04-27,1992-04-30,1,2,Serb,3,19.1,1995
390,0,0,,,344,,,345,344,1,1,Croatia,1,Government of Croatia,,48,"Serbian irregulars, Serbian Republic of Krajina",Government of Serbia (Yugoslavia),"371, 340",1992-04-29,1992-05-17,1,1,Serb,4,19.1,1992
391,0,0,,,651,,,,651,2,1,Egypt,2,Government of Egypt,,117,al-Gama'a al-Islamiyya,,341,1981-10-08,1993-03-10,1,1,,3,19.1,1995
391,0,0,,,651,,,,651,2,1,Egypt,2,Government of Egypt,,117,al-Gama'a al-Islamiyya,,341,1981-10-08,1993-03-10,1,1,,3,19.1,1996
391,0,0,,,651,,,,651,2,1,Egypt,2,Government of Egypt,,117,al-Gama'a al-Islamiyya,,341,1981-10-08,1993-03-10,1,1,,3,19.1,1997
391,0,1,1998-11-02,,651,,,,651,2,1,Egypt,2,Government of Egypt,,117,al-Gama'a al-Islamiyya,,341,1981-10-08,1993-03-10,1,1,,3,19.1,1998
391,0,1,2014-10-24,,651,,,,651,2,1,Egypt,2,Government of Egypt,,117,Ansar Bayt al-Maqdis,,4319,1981-10-08,2014-04-24,1,2,,3,19.1,2014
391,1,0,,,651,,,,651,2,1,Egypt,2,Government of Egypt,,117,"Harakit Sawa'id Misr, Jama'at Ansar al-Islam",,"6616, 6844",1981-10-08,2017-07-14,1,1,,3,19.1,2017
391,1,0,,,651,,,,651,2,1,Egypt,2,Government of Egypt,,117,Harakit Sawa'id Misr,,6616,1981-10-08,2017-07-14,1,1,,3,19.1,2018
392,0,0,,,372,,,,372,1,1,Georgia,1,Government of Georgia,,63,Republic of Abkhazia,,342,1992-08-14,1992-08-17,1,1,Abkhazia,3,19.1,1992
392,1,1,1993-11-29,,372,,,,372,1,2,Georgia,1,Government of Georgia,,63,Republic of Abkhazia,,342,1992-08-14,1992-08-17,1,1,Abkhazia,3,19.1,1993
393,0,1,1992-08-14,,372,,,,372,1,1,Georgia,1,Government of Georgia,,63,Republic of South Ossetia,,343,1992-05-12,1992-06-08,1,1,South Ossetia,3,19.1,1992
393,0,1,2004-10-12,,372,,,,372,1,1,Georgia,1,Government of Georgia,,63,Republic of South Ossetia,,343,1992-05-12,2004-08-19,1,1,South Ossetia,3,19.1,2004
393,0,1,2008-11-09,,372,,,365,372,1,1,Georgia,1,Government of Georgia,,63,Republic of South Ossetia,Government of Russia (Soviet Union),343,1992-05-12,2008-08-12,1,2,South Ossetia,4,19.1,2008
394,0,1,1992-07-31,,359,,,,359,1,1,Moldova,1,Government of Moldova,,55,PMR,,344,1992-03-01,1992-03-17,1,1,Dniestr,3,19.1,1992
395,1,0,,,702,,,,702,2,2,Tajikistan,3,Government of Tajikistan,,131,"PFT, UTO",,"1186, 345",1992-05-05,1992-05-10,1,1,,3,19.1,1992
395,1,0,,,702,"365, 704",,,702,2,2,Tajikistan,3,Government of Tajikistan,"Government of Russia (Soviet Union), Government of Uzbekistan",131,UTO,,345,1992-05-05,1992-05-10,1,1,,4,19.1,1993
395,1,0,,,702,"365, 704",,,702,2,1,Tajikistan,3,Government of Tajikistan,"Government of Russia (Soviet Union), Government of Uzbekistan",131,UTO,,345,1992-05-05,1992-05-10,1,1,,4,19.1,1994
395,1,0,,,702,365,,,702,2,1,Tajikistan,3,Government of Tajikistan,Government of Russia (Soviet Union),131,UTO,,345,1992-05-05,1992-05-10,1,1,,4,19.1,1995
395,1,0,,,702,365,,,702,2,2,Tajikistan,3,Government of Tajikistan,Government of Russia (Soviet Union),131,UTO,,345,1992-05-05,1992-05-10,1,1,,4,19.1,1996
395,1,0,,,702,,,,702,2,1,Tajikistan,3,Government of Tajikistan,,131,Forces of Khudoberdiyev,,346,1992-05-05,1992-05-10,1,1,,3,19.1,1997
395,1,1,1998-11-16,,702,,,,702,2,1,Tajikistan,3,Government of Tajikistan,,131,"Forces of Khudoberdiyev, UTO",,"346, 345",1992-05-05,1992-05-10,1,1,,3,19.1,1998
395,1,1,2000-09-06,,702,,,,702,2,1,Tajikistan,3,Government of Tajikistan,,131,Forces of Mullo Abdullo,,1216,1992-05-05,2000-09-06,1,3,,3,19.1,2000
395,1,0,,,702,,,,702,2,1,Tajikistan,3,Government of Tajikistan,,131,"Forces of Mullo Abdullo, IMU",,"1216, 359",1992-05-05,2010-09-09,1,2,,3,19.1,2010
395,1,1,2011-07-25,,702,,,,702,2,1,Tajikistan,3,Government of Tajikistan,,131,IMU,,359,1992-05-05,2010-09-09,1,2,,3,19.1,2011
396,0,1,1993-06-21,,373,,,,373,2,1,Azerbaijan,1,Government of Azerbaijan,,64,Military faction (forces of Suret Husseinov),,347,1992-05-15,1993-06-06,1,1,,3,19.1,1993
396,0,1,1995-03-17,,373,,,,373,2,1,Azerbaijan,1,Government of Azerbaijan,,64,OPON Forces,,348,1992-05-15,1995-03-17,1,1,,3,19.1,1995
397,0,0,,,346,,,,346,1,1,Bosnia-Herzegovina,1,Government of Bosnia-Herzegovina,,50,Autonomous Province of Western Bosnia,,349,1993-07-21,1993-10-05,1,1,Bihaca Krajina,3,19.1,1993
397,0,0,,,346,,,,346,1,1,Bosnia-Herzegovina,1,Government of Bosnia-Herzegovina,,50,Autonomous Province of Western Bosnia,,349,1993-07-21,1993-10-05,1,1,Bihaca Krajina,3,19.1,1994
397,0,1,1995-07-28,,346,,,,346,1,1,Bosnia-Herzegovina,1,Government of Bosnia-Herzegovina,,50,Autonomous Province of Western Bosnia,,349,1993-07-21,1993-10-05,1,1,Bihaca Krajina,3,19.1,1995
398,1,0,,,346,,,344,346,1,2,Bosnia-Herzegovina,1,Government of Bosnia-Herzegovina,,50,"Croatian irregulars, Croatian Republic of Bosnia-Herzegovina",Government of Croatia,"370, 350",1993-01-13,1993-01-14,1,2,Croat,4,19.1,1993
398,1,1,1994-09-05,,346,,,,346,1,1,Bosnia-Herzegovina,1,Government of Bosnia-Herzegovina,,50,"Croatian irregulars, Croatian Republic of Bosnia-Herzegovina",,"370, 350",1993-01-13,1993-01-14,1,2,Croat,3,19.1,1994
399,0,1,1993-10-05,,365,,,,365,2,1,Russia (Soviet Union),1,Government of Russia (Soviet Union),,57,Parliamentary Forces,,351,1991-08-20,1993-10-03,1,1,,3,19.1,1993
400,0,1,1994-02-23,,70,,,,70,2,1,Mexico,5,Government of Mexico,,10,EZLN,,767,1994-01-01,1994-01-01,1,1,,3,19.1,1994
400,0,1,1996-12-31,,70,,,,70,2,1,Mexico,5,Government of Mexico,,10,EPR,,768,1994-01-01,1996-08-30,1,2,,3,19.1,1996
401,0,0,,,365,,,,365,1,1,Russia (Soviet Union),1,Government of Russia (Soviet Union),,57,Chechen Republic of Ichkeria,,352,1994-05-27,1994-11-26,1,1,Chechnya,3,19.1,1994
401,1,0,,,365,,,,365,1,2,Russia (Soviet Union),1,Government of Russia (Soviet Union),,57,Chechen Republic of Ichkeria,,352,1994-05-27,1994-11-26,1,1,Chechnya,3,19.1,1995
401,1,1,1996-11-08,,365,,,,365,1,2,Russia (Soviet Union),1,Government of Russia (Soviet Union),,57,Chechen Republic of Ichkeria,,352,1994-05-27,1994-11-26,1,1,Chechnya,3,19.1,1996
401,1,0,,,365,,,,365,1,2,Russia (Soviet Union),1,Government of Russia (Soviet Union),,57,Chechen Republic of Ichkeria,,352,1994-05-27,1999-08-11,1,3,Chechnya,3,19.1,1999
401,1,0,,,365,,,,365,1,2,Russia (Soviet Union),1,Government of Russia (Soviet Union),,57,Chechen Republic of Ichkeria,,352,1994-05-27,1999-08-11,1,3,Chechnya,3,19.1,2000
401,1,0,,,365,,,,365,1,1,Russia (Soviet Union),1,Government of Russia (Soviet Union),,57,Chechen Republic of Ichkeria,,352,1994-05-27,1999-08-11,1,3,Chechnya,3,19.1,2001
401,1,0,,,365,,,,365,1,2,Russia (Soviet Union),1,Government of Russia (Soviet Union),,57,Chechen Republic of Ichkeria,,352,1994-05-27,1999-08-11,1,3,Chechnya,3,19.1,2002
401,1,0,,,365,,,,365,1,1,Russia (Soviet Union),1,Government of Russia (Soviet Union),,57,Chechen Republic of Ichkeria,,352,1994-05-27,1999-08-11,1,3,Chechnya,3,19.1,2003
401,1,0,,,365,,,,365,1,2,Russia (Soviet Union),1,Government of Russia (Soviet Union),,57,Chechen Republic of Ichkeria,,352,1994-05-27,1999-08-11,1,3,Chechnya,3,19.1,2004
401,1,0,,,365,,,,365,1,1,Russia (Soviet Union),1,Government of Russia (Soviet Union),,57,Chechen Republic of Ichkeria,,352,1994-05-27,1999-08-11,1,3,Chechnya,3,19.1,2005
401,1,0,,,365,,,,365,1,1,Russia (Soviet Union),1,Government of Russia (Soviet Union),,57,Chechen Republic of Ichkeria,,352,1994-05-27,1999-08-11,1,3,Chechnya,3,19.1,2006
401,1,1,2007-10-06,,365,,,,365,1,1,Russia (Soviet Union),1,Government of Russia (Soviet Union),,57,Chechen Republic of Ichkeria,,352,1994-05-27,1999-08-11,1,3,Chechnya,3,19.1,2007
402,1,1,1994-07-04,,678,,,,678,1,2,Yemen (North Yemen),2,Government of Yemen (North Yemen),,123,Democratic Republic of Yemen,,353,1994-02-21,1994-04-28,1,2,South Yemen,3,19.1,1994
403,0,1,1995-12-31,,130,,135,,"130, 135",1,1,"Ecuador, Peru",5,Government of Ecuador,,20,Government of Peru,,21,1995-01-26,1995-01-31,1,1,Cordillera del Condor,2,19.1,1995
404,0,1,1990-02-11,,770,,,,770,2,1,Pakistan,3,Government of Pakistan,,142,MQM,,354,1990-02-11,1990-02-11,2,2,,3,19.1,1990
404,0,0,,,770,,,,770,2,1,Pakistan,3,Government of Pakistan,,142,MQM,,354,1990-02-11,1994-05-03,2,1,,3,19.1,1994
404,0,0,,,770,,,,770,2,1,Pakistan,3,Government of Pakistan,,142,MQM,,354,1990-02-11,1994-05-03,2,1,,3,19.1,1995
404,0,1,1996-09-04,,770,,,,770,2,1,Pakistan,3,Government of Pakistan,,142,MQM,,354,1990-02-11,1994-05-03,2,1,,3,19.1,1996
404,0,0,,,770,,,,770,2,1,Pakistan,3,Government of Pakistan,,142,TTP,,356,1990-02-11,2007-07-15,2,1,,3,19.1,2007
404,1,0,,,770,,,,770,2,2,Pakistan,3,Government of Pakistan,,142,TTP,,356,1990-02-11,2007-07-15,2,1,,3,19.1,2008
404,1,0,,,770,,,,770,2,2,Pakistan,3,Government of Pakistan,,142,"Lashkar-e-Islam, TTP",,"399, 356",1990-02-11,2007-07-15,2,1,,3,19.1,2009
404,1,0,,,770,,,,770,2,2,Pakistan,3,Government of Pakistan,,142,"Lashkar-e-Islam, TTP",,"399, 356",1990-02-11,2007-07-15,2,1,,3,19.1,2010
404,1,0,,,770,,,,770,2,2,Pakistan,3,Government of Pakistan,,142,TTP,,356,1990-02-11,2007-07-15,2,1,,3,19.1,2011
404,1,0,,,770,,,,770,2,2,Pakistan,3,Government of Pakistan,,142,"Lashkar-e-Islam, TTP, TTP - TA",,"399, 356, 1101",1990-02-11,2007-07-15,2,1,,3,19.1,2012
404,1,0,,,770,,,,770,2,2,Pakistan,3,Government of Pakistan,,142,"Lashkar-e-Islam, TTP",,"399, 356",1990-02-11,2007-07-15,2,1,,3,19.1,2013
404,1,0,,,770,,,,770,2,2,Pakistan,3,Government of Pakistan,,142,"IMU, Jamaat-ul-Ahrar, Lashkar-e-Islam, TTP",,"359, 5928, 399, 356",1990-02-11,2007-07-15,2,1,,3,19.1,2014
404,1,0,,,770,700,,,770,2,2,Pakistan,3,Government of Pakistan,Government of Afghanistan,142,TTP,,356,1990-02-11,2007-07-15,2,1,,4,19.1,2015
404,1,0,,,770,700,,,770,2,1,Pakistan,3,Government of Pakistan,Government of Afghanistan,142,TTP,,356,1990-02-11,2007-07-15,2,1,,4,19.1,2016
404,1,0,,,770,700,,,770,2,1,Pakistan,3,Government of Pakistan,Government of Afghanistan,142,TTP,,356,1990-02-11,2007-07-15,2,1,,4,19.1,2017
404,1,0,,,770,700,,,770,2,1,Pakistan,3,Government of Pakistan,Government of Afghanistan,142,TTP,,356,1990-02-11,2007-07-15,2,1,,4,19.1,2018
405,0,1,1996-05-07,,471,,475,,"471, 475",1,1,"Cameroon, Nigeria",4,Government of Cameroon,,83,Government of Nigeria,,84,1994-02-18,1996-05-07,1,3,Bakassi,2,19.1,1996
406,0,1,1995-07-10,,436,,,,436,1,1,Niger,4,Government of Niger,,75,FDR,,543,1995-03-23,1995-07-10,1,1,Eastern Niger,3,19.1,1995
407,0,1,1997-09-05,,581,,,,581,1,1,Comoros,4,Government of Comoros,,107,MPA/Republic of Anjouan,,544,1997-09-03,1997-09-05,1,2,Anjouan,3,19.1,1997
408,0,1,1993-12-27,,484,,,,484,2,1,Congo,4,Government of Congo,,88,Ninjas,,546,1993-11-03,1993-11-11,1,3,,3,19.1,1993
408,1,0,,,484,"540, 483",,"540, 483",484,2,2,Congo,4,Government of Congo,"Government of Angola, Government of Chad",88,"Cobras, Cocoyes","Government of Angola, Government of Chad","545, 547",1993-11-03,1997-06-06,1,1,,4,19.1,1997
408,1,0,,,484,"540, 483",,,484,2,2,Congo,4,Government of Congo,"Government of Angola, Government of Chad",88,"Cocoyes, Ninjas, Ntsiloulous",,"547, 546, 548",1993-11-03,1997-06-06,1,1,,4,19.1,1998
408,1,1,1999-12-31,,484,"540, 483",,,484,2,1,Congo,4,Government of Congo,"Government of Angola, Government of Chad",88,"Cocoyes, Ninjas, Ntsiloulous",,"547, 546, 548",1993-11-03,1997-06-06,1,1,,4,19.1,1999
408,1,1,2002-12-31,,484,540,,,484,2,1,Congo,4,Government of Congo,Government of Angola,88,Ntsiloulous,,548,1993-11-03,2002-04-10,1,1,,4,19.1,2002
408,1,1,2016-12-10,,484,,,,484,2,1,Congo,4,Government of Congo,,88,Ntsiloulous,,548,1993-11-03,2016-04-05,1,1,,3,19.1,2016
409,1,0,,,531,,530,,"530, 531",1,2,"Eritrea, Ethiopia",4,Government of Eritrea,,98,Government of Ethiopia,,97,1998-05-06,1998-05-31,1,2,Common border,2,19.1,1998
409,1,0,,,531,,530,,"530, 531",1,2,"Eritrea, Ethiopia",4,Government of Eritrea,,98,Government of Ethiopia,,97,1998-05-06,1998-05-31,1,2,Common border,2,19.1,1999
409,1,1,2000-06-18,,531,,530,,"530, 531",1,2,"Eritrea, Ethiopia",4,Government of Eritrea,,98,Government of Ethiopia,,97,1998-05-06,1998-05-31,1,2,Common border,2,19.1,2000
409,1,1,2016-06-13,,531,,530,,"530, 531",1,1,"Eritrea, Ethiopia",4,Government of Eritrea,,98,Government of Ethiopia,,97,1998-05-06,2016-06-13,1,2,Common border,2,19.1,2016
410,0,0,,,404,"438, 433",,,404,2,1,Guinea-Bissau,4,Government of Guinea-Bissau,"Government of Guinea, Government of Senegal",70,"Military Junta for the Consolidation of Democracy, Peace and Justice",,549,1998-06-07,1998-06-07,1,1,,4,19.1,1998
410,0,1,1999-05-07,,404,"438, 433",,,404,2,1,Guinea-Bissau,4,Government of Guinea-Bissau,"Government of Guinea, Government of Senegal",70,"Military Junta for the Consolidation of Democracy, Peace and Justice",,549,1998-06-07,1998-06-07,1,1,,4,19.1,1999
411,0,1,1998-09-28,,570,"571, 560",,,570,2,1,Lesotho,4,Government of Lesotho,"Government of Botswana, Government of South Africa",104,Military faction (Lesotho),,550,1998-09-04,1998-09-22,1,1,,4,19.1,1998
412,1,0,,,345,,,,345,1,2,Serbia (Yugoslavia),1,Government of Serbia (Yugoslavia),,49,UCK,,357,1996-04-22,1998-03-06,1,2,Kosovo,3,19.1,1998
412,1,1,1999-11-21,,345,,,"211, 20, 316, 390, 220, 260, 350, 310, 395, 325, 212, 210, 385, 290, 235, 230, 640, 200, 2",345,1,2,Serbia (Yugoslavia),1,Government of Serbia (Yugoslavia),,49,UCK,"Government of Belgium, Government of Canada, Government of Czech Republic, Government of Denmark, Government of France, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Italy, Government of Luxembourg, Government of Netherlands, Government of Norway, Government of Poland, Government of Portugal, Government of Spain, Government of Turkey, Government of United Kingdom, Government of United States of America",357,1996-04-22,1998-03-06,1,2,Kosovo,4,19.1,1999
413,0,0,,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,OLF,,551,1974-08-31,1977-12-31,4,5,Oromiya,3,19.1,1977
413,0,1,1978-12-31,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,OLF,,551,1974-08-31,1977-12-31,4,5,Oromiya,3,19.1,1978
413,0,0,,,530,40,,,530,1,1,Ethiopia,4,Government of Ethiopia,Government of Cuba,97,OLF,,551,1974-08-31,1980-12-31,4,5,Oromiya,4,19.1,1980
413,1,1,1981-12-31,,530,,,,530,1,2,Ethiopia,4,Government of Ethiopia,,97,OLF,,551,1974-08-31,1980-12-31,4,5,Oromiya,3,19.1,1981
413,1,0,,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,OLF,,551,1974-08-31,1983-07-31,4,3,Oromiya,3,19.1,1983
413,1,0,,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,OLF,,551,1974-08-31,1983-07-31,4,3,Oromiya,3,19.1,1984
413,1,0,,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,OLF,,551,1974-08-31,1983-07-31,4,3,Oromiya,3,19.1,1985
413,1,0,,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,OLF,,551,1974-08-31,1983-07-31,4,3,Oromiya,3,19.1,1986
413,1,0,,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,OLF,,551,1974-08-31,1983-07-31,4,3,Oromiya,3,19.1,1987
413,1,0,,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,OLF,,551,1974-08-31,1983-07-31,4,3,Oromiya,3,19.1,1988
413,1,0,,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,OLF,,551,1974-08-31,1983-07-31,4,3,Oromiya,3,19.1,1989
413,1,0,,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,OLF,,551,1974-08-31,1983-07-31,4,3,Oromiya,3,19.1,1990
413,1,0,,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,OLF,,551,1974-08-31,1983-07-31,4,3,Oromiya,3,19.1,1991
413,1,1,1992-06-30,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,OLF,,551,1974-08-31,1983-07-31,4,3,Oromiya,3,19.1,1992
413,1,0,,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,OLF,,551,1974-08-31,1994-12-31,4,5,Oromiya,3,19.1,1994
413,1,1,1995-12-31,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,OLF,,551,1974-08-31,1994-12-31,4,5,Oromiya,3,19.1,1995
413,1,0,,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,OLF,,551,1974-08-31,1998-12-31,4,5,Oromiya,3,19.1,1998
413,1,0,,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,OLF,,551,1974-08-31,1998-12-31,4,5,Oromiya,3,19.1,1999
413,1,0,,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,OLF,,551,1974-08-31,1998-12-31,4,5,Oromiya,3,19.1,2000
413,1,0,,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,OLF,,551,1974-08-31,1998-12-31,4,5,Oromiya,3,19.1,2001
413,1,0,,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,OLF,,551,1974-08-31,1998-12-31,4,5,Oromiya,3,19.1,2002
413,1,0,,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,OLF,,551,1974-08-31,1998-12-31,4,5,Oromiya,3,19.1,2003
413,1,0,,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,OLF,,551,1974-08-31,1998-12-31,4,5,Oromiya,3,19.1,2004
413,1,0,,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,OLF,,551,1974-08-31,1998-12-31,4,5,Oromiya,3,19.1,2005
413,1,0,,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,OLF,,551,1974-08-31,1998-12-31,4,5,Oromiya,3,19.1,2006
413,1,0,,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,OLF,,551,1974-08-31,1998-12-31,4,5,Oromiya,3,19.1,2007
413,1,0,,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,OLF,,551,1974-08-31,1998-12-31,4,5,Oromiya,3,19.1,2008
413,1,0,,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,OLF,,551,1974-08-31,1998-12-31,4,5,Oromiya,3,19.1,2009
413,1,0,,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,OLF,,551,1974-08-31,1998-12-31,4,5,Oromiya,3,19.1,2010
413,1,0,,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,OLF,,551,1974-08-31,1998-12-31,4,5,Oromiya,3,19.1,2011
413,1,0,,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,OLF,,551,1974-08-31,1998-12-31,4,5,Oromiya,3,19.1,2012
413,1,1,2013-12-31,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,OLF,,551,1974-08-31,1998-12-31,4,5,Oromiya,3,19.1,2013
413,1,0,,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,OLF,,551,1974-08-31,2015-12-31,4,5,Oromiya,3,19.1,2015
413,1,1,2016-12-31,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,OLF,,551,1974-08-31,2015-12-31,4,5,Oromiya,3,19.1,2016
414,0,1,1999-09-09,,365,,,,365,1,1,Russia (Soviet Union),1,Government of Russia (Soviet Union),,57,Wahhabi movement of the Buinaksk district,,358,1999-08-29,1999-09-02,1,2,Dagestan,3,19.1,1999
415,0,0,,,704,,,,704,2,1,Uzbekistan,3,Government of Uzbekistan,,133,IMU,,359,1999-02-16,1999-03-30,1,1,,3,19.1,1999
415,0,1,2000-10-01,,704,703,,,704,2,1,Uzbekistan,3,Government of Uzbekistan,Government of Kyrgyzstan,133,IMU,,359,1999-02-16,1999-03-30,1,1,,4,19.1,2000
415,0,1,2004-07-30,,704,,,,704,2,1,Uzbekistan,3,Government of Uzbekistan,,133,JIG,,360,1999-02-16,2004-03-30,1,1,,3,19.1,2004
416,0,0,,,482,620,,,482,2,1,Central African Republic,4,Government of Central African Republic,Government of Libya,86,Military faction (forces of André Kolingba),,552,2001-05-27,2001-06-01,1,1,,4,19.1,2001
416,0,1,2002-12-19,,482,,,,482,2,1,Central African Republic,4,Government of Central African Republic,,86,Forces of Francois Bozize,,553,2001-05-27,2001-06-01,1,1,,3,19.1,2002
416,0,1,2006-12-01,,482,220,,,482,2,1,Central African Republic,4,Government of Central African Republic,Government of France,86,Seleka,,554,2001-05-27,2006-11-28,1,2,,4,19.1,2006
416,0,0,,,482,,,,482,2,1,Central African Republic,4,Government of Central African Republic,,86,CPJP,,1053,2001-05-27,2009-11-26,1,1,,3,19.1,2009
416,0,0,,,482,,,,482,2,1,Central African Republic,4,Government of Central African Republic,,86,CPJP,,1053,2001-05-27,2009-11-26,1,1,,3,19.1,2010
