country,year,gw_id,ucdp_conflictCount,ucdp_intensity_War,ucdp_intensity_Minor,ucdp_incompatibility_isTerritory,ucdp_incompatibility_isGovernment,ucdp_type_Extrasystemic,ucdp_type_Internal,ucdp_type_InternationalizedInternal,ucdp_type_Interstate,ucdp_role_primary,ucdp_role_secondary
Rwanda,1995,517,0,0,0,0,0,0,0,0,0,0,0
Rwanda,1996,517,2,1,1,0,2,0,2,0,0,1,1
Rwanda,1997,517,2,1,1,0,2,0,2,0,0,1,1
Rwanda,1998,517,2,2,0,0,2,0,2,0,0,1,1
Rwanda,1999,517,2,1,1,0,2,0,2,0,0,1,1
Rwanda,2000,517,2,1,1,0,2,0,2,0,0,1,1
Rwanda,2001,517,2,1,1,0,2,0,2,0,0,1,1
Rwanda,2002,517,1,0,1,0,1,0,1,0,0,1,0
Rwanda,2003,517,0,0,0,0,0,0,0,0,0,0,0
Rwanda,2004,517,0,0,0,0,0,0,0,0,0,0,0
Rwanda,2005,517,0,0,0,0,0,0,0,0,0,0,0
Rwanda,2006,517,0,0,0,0,0,0,0,0,0,0,0
Rwanda,2007,517,0,0,0,0,0,0,0,0,0,0,0
Rwanda,2008,517,0,0,0,0,0,0,0,0,0,0,0
Rwanda,2009,517,1,1,0,0,1,0,1,0,0,1,0
Rwanda,2010,517,1,0,1,0,1,0,1,0,0,1,0
Rwanda,2011,517,1,0,1,0,1,0,1,0,0,1,0
Rwanda,2012,517,2,0,2,0,2,0,2,0,0,1,1
Rwanda,2013,517,2,1,1,0,2,0,2,0,0,0,2
Rwanda,2014,517,1,0,1,0,1,0,1,0,0,0,1
Rwanda,2015,517,2,0,2,1,1,0,2,0,0,0,2
Rwanda,2016,517,1,0,1,0,1,0,1,0,0,1,0
Rwanda,2017,517,0,0,0,0,0,0,0,0,0,0,0
Rwanda,2018,517,1,0,1,0,1,0,1,0,0,1,0
Samoa,1976,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,1977,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,1978,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,1979,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,1980,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,1981,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,1982,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,1983,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,1984,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,1985,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,1986,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,1987,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,1988,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,1989,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,1990,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,1991,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,1992,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,1993,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,1994,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,1995,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,1996,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,1997,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,1998,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,1999,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,2000,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,2001,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,2002,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,2003,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,2004,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,2005,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,2006,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,2007,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,2008,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,2009,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,2010,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,2011,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,2012,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,2013,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,2014,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,2015,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,2016,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,2017,990,0,0,0,0,0,0,0,0,0,0,0
Samoa,2018,990,0,0,0,0,0,0,0,0,0,0,0
San Marino,1946,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1947,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1948,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1949,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1950,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1951,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1952,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1953,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1954,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1955,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1956,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1957,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1958,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1959,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1960,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1961,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1962,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1963,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1964,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1965,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1966,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1967,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1968,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1969,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1970,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1971,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1972,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1973,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1974,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1975,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1976,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1977,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1978,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1979,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1980,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1981,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1982,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1983,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1984,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1985,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1986,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1987,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1988,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1989,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1990,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1991,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1992,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1993,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1994,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1995,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1996,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1997,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1998,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,1999,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,2000,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,2001,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,2002,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,2003,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,2004,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,2005,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,2006,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,2007,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,2008,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,2009,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,2010,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,2011,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,2012,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,2013,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,2014,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,2015,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,2016,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,2017,331,0,0,0,0,0,0,0,0,0,0,0
San Marino,2018,331,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1946,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1947,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1948,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1949,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1950,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1951,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1952,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1953,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1954,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1955,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1956,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1957,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1958,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1959,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1960,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1961,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1962,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1963,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1964,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1965,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1966,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1967,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1968,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1969,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1970,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1971,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1972,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1973,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1974,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1975,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1976,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1977,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1978,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1979,670,1,0,1,0,1,0,1,0,0,1,0
Saudi Arabia,1980,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1981,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1982,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1983,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1984,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1985,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1986,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1987,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1988,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1989,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1990,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1991,670,1,1,0,1,0,0,0,0,1,0,1
Saudi Arabia,1992,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1993,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1994,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1995,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1996,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1997,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1998,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,1999,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,2000,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,2001,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,2002,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,2003,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,2004,670,1,0,1,0,1,0,1,0,0,0,1
Saudi Arabia,2005,670,1,0,1,0,1,0,1,0,0,0,1
Saudi Arabia,2006,670,1,0,1,0,1,0,1,0,0,0,1
Saudi Arabia,2007,670,1,0,1,0,1,0,1,0,0,0,1
Saudi Arabia,2008,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,2009,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,2010,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,2011,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,2012,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,2013,670,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,2014,670,1,1,0,0,1,0,1,0,0,0,1
Saudi Arabia,2015,670,2,2,0,0,2,0,2,0,0,0,2
Saudi Arabia,2016,670,2,2,0,0,2,0,2,0,0,0,2
Saudi Arabia,2017,670,2,2,0,0,2,0,2,0,0,0,2
Saudi Arabia,2018,670,2,1,1,0,2,0,2,0,0,0,2
Senegal,1960,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,1961,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,1962,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,1963,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,1964,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,1965,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,1966,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,1967,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,1968,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,1969,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,1970,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,1971,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,1972,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,1973,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,1974,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,1975,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,1976,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,1977,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,1978,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,1979,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,1980,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,1981,433,1,0,1,0,1,0,1,0,0,0,1
Senegal,1982,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,1983,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,1984,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,1985,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,1986,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,1987,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,1988,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,1989,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,1990,433,1,0,1,1,0,0,1,0,0,1,0
Senegal,1991,433,1,1,0,1,0,0,0,0,1,0,1
Senegal,1992,433,1,0,1,1,0,0,1,0,0,1,0
Senegal,1993,433,1,0,1,1,0,0,1,0,0,1,0
Senegal,1994,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,1995,433,1,0,1,1,0,0,1,0,0,1,0
Senegal,1996,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,1997,433,1,0,1,1,0,0,1,0,0,1,0
Senegal,1998,433,2,0,2,1,1,0,2,0,0,1,1
Senegal,1999,433,1,0,1,0,1,0,1,0,0,0,1
Senegal,2000,433,1,0,1,1,0,0,1,0,0,1,0
Senegal,2001,433,1,0,1,1,0,0,1,0,0,1,0
Senegal,2002,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,2003,433,1,0,1,1,0,0,1,0,0,1,0
Senegal,2004,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,2005,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,2006,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,2007,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,2008,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,2009,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,2010,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,2011,433,1,0,1,1,0,0,1,0,0,1,0
Senegal,2012,433,0,0,0,0,0,0,0,0,0,0,0
Senegal,2013,433,1,0,1,0,1,0,1,0,0,0,1
Senegal,2014,433,1,0,1,0,1,0,1,0,0,0,1
Senegal,2015,433,2,0,2,1,1,0,2,0,0,0,2
Senegal,2016,433,1,0,1,0,1,0,1,0,0,0,1
Senegal,2017,433,2,0,2,1,1,0,2,0,0,0,2
Senegal,2018,433,2,0,2,1,1,0,2,0,0,0,2
Serbia,2006,340,0,0,0,0,0,0,0,0,0,0,0
Serbia,2007,340,0,0,0,0,0,0,0,0,0,0,0
Serbia,2008,340,0,0,0,0,0,0,0,0,0,0,0
Serbia,2009,340,0,0,0,0,0,0,0,0,0,0,0
Serbia,2010,340,0,0,0,0,0,0,0,0,0,0,0
Serbia,2011,340,0,0,0,0,0,0,0,0,0,0,0
Serbia,2012,340,0,0,0,0,0,0,0,0,0,0,0
Serbia,2013,340,0,0,0,0,0,0,0,0,0,0,0
Serbia,2014,340,0,0,0,0,0,0,0,0,0,0,0
Serbia,2015,340,0,0,0,0,0,0,0,0,0,0,0
Serbia,2016,340,0,0,0,0,0,0,0,0,0,0,0
Serbia,2017,340,0,0,0,0,0,0,0,0,0,0,0
Serbia,2018,340,0,0,0,0,0,0,0,0,0,0,0
Seychelles,1976,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,1977,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,1978,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,1979,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,1980,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,1981,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,1982,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,1983,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,1984,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,1985,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,1986,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,1987,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,1988,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,1989,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,1990,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,1991,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,1992,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,1993,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,1994,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,1995,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,1996,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,1997,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,1998,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,1999,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,2000,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,2001,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,2002,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,2003,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,2004,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,2005,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,2006,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,2007,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,2008,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,2009,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,2010,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,2011,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,2012,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,2013,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,2014,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,2015,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,2016,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,2017,591,0,0,0,0,0,0,0,0,0,0,0
Seychelles,2018,591,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,1961,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,1962,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,1963,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,1964,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,1965,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,1966,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,1967,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,1968,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,1969,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,1970,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,1971,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,1972,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,1973,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,1974,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,1975,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,1976,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,1977,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,1978,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,1979,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,1980,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,1981,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,1982,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,1983,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,1984,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,1985,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,1986,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,1987,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,1988,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,1989,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,1990,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,1991,451,2,1,1,1,1,0,1,0,1,1,1
Sierra Leone,1992,451,1,0,1,0,1,0,1,0,0,1,0
Sierra Leone,1993,451,1,0,1,0,1,0,1,0,0,1,0
Sierra Leone,1994,451,1,0,1,0,1,0,1,0,0,1,0
Sierra Leone,1995,451,1,1,0,0,1,0,1,0,0,1,0
Sierra Leone,1996,451,1,0,1,0,1,0,1,0,0,1,0
Sierra Leone,1997,451,1,0,1,0,1,0,1,0,0,1,0
Sierra Leone,1998,451,1,1,0,0,1,0,1,0,0,1,0
Sierra Leone,1999,451,1,1,0,0,1,0,1,0,0,1,0
Sierra Leone,2000,451,1,0,1,0,1,0,1,0,0,1,0
Sierra Leone,2001,451,1,0,1,0,1,0,1,0,0,1,0
Sierra Leone,2002,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,2003,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,2004,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,2005,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,2006,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,2007,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,2008,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,2009,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,2010,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,2011,451,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,2012,451,1,1,0,0,1,0,1,0,0,0,1
Sierra Leone,2013,451,2,0,2,0,2,0,2,0,0,0,2
Sierra Leone,2014,451,2,1,1,0,2,0,2,0,0,0,2
Sierra Leone,2015,451,3,1,2,1,2,0,3,0,0,0,3
Sierra Leone,2016,451,2,1,1,0,2,0,2,0,0,0,2
Sierra Leone,2017,451,3,1,2,1,2,0,3,0,0,0,3
Sierra Leone,2018,451,3,1,2,1,2,0,3,0,0,0,3
Singapore,1965,830,0,0,0,0,0,0,0,0,0,0,0
Singapore,1966,830,0,0,0,0,0,0,0,0,0,0,0
Singapore,1967,830,0,0,0,0,0,0,0,0,0,0,0
Singapore,1968,830,0,0,0,0,0,0,0,0,0,0,0
Singapore,1969,830,0,0,0,0,0,0,0,0,0,0,0
Singapore,1970,830,0,0,0,0,0,0,0,0,0,0,0
Singapore,1971,830,0,0,0,0,0,0,0,0,0,0,0
Singapore,1972,830,0,0,0,0,0,0,0,0,0,0,0
Singapore,1973,830,0,0,0,0,0,0,0,0,0,0,0
Singapore,1974,830,0,0,0,0,0,0,0,0,0,0,0
Singapore,1975,830,0,0,0,0,0,0,0,0,0,0,0
Singapore,1976,830,0,0,0,0,0,0,0,0,0,0,0
Singapore,1977,830,0,0,0,0,0,0,0,0,0,0,0
Singapore,1978,830,0,0,0,0,0,0,0,0,0,0,0
Singapore,1979,830,0,0,0,0,0,0,0,0,0,0,0
Singapore,1980,830,0,0,0,0,0,0,0,0,0,0,0
Singapore,1981,830,0,0,0,0,0,0,0,0,0,0,0
Singapore,1982,830,0,0,0,0,0,0,0,0,0,0,0
Singapore,1983,830,0,0,0,0,0,0,0,0,0,0,0
Singapore,1984,830,0,0,0,0,0,0,0,0,0,0,0
Singapore,1985,830,0,0,0,0,0,0,0,0,0,0,0
Singapore,1986,830,0,0,0,0,0,0,0,0,0,0,0
Singapore,1987,830,0,0,0,0,0,0,0,0,0,0,0
Singapore,1988,830,0,0,0,0,0,0,0,0,0,0,0
Singapore,1989,830,0,0,0,0,0,0,0,0,0,0,0
Singapore,1990,830,0,0,0,0,0,0,0,0,0,0,0
Singapore,1991,830,0,0,0,0,0,0,0,0,0,0,0
Singapore,1992,830,0,0,0,0,0,0,0,0,0,0,0
Singapore,1993,830,0,0,0,0,0,0,0,0,0,0,0
Singapore,1994,830,0,0,0,0,0,0,0,0,0,0,0
